City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Korsakov,RU,46.6328,142.7813,261.15,85,90,11.0,heavy snow
465,Okato,NZ,-39.2,173.8833,285.93,64,0,3.58,clear sky
466,Nioro,GM,13.35,-15.75,311.24,7,59,2.83,broken clouds
467,Maine-Soroa,NE,13.2114,12.0241,300.51,15,45,2.47,scattered clouds
468,Salalah,OM,17.0151,54.0924,296.15,73,0,0.51,clear sky
469,Oyem,GA,1.5995,11.5793,297.31,85,86,0.95,light rain
470,Oranjemund,NA,-28.55,16.4333,292.52,71,2,7.2,clear sky
471,Strezhevoy,RU,60.7333,77.5889,255.15,85,90,5.0,snow
472,Thyolo,MW,-16.0678,35.1405,294.54,94,81,1.97,broken clouds
473,Tysmenytsya,UA,48.9022,24.8448,272.15,80,75,2.0,broken clouds
474,Roebourne,AU,-20.7833,117.1333,298.49,92,100,8.88,moderate rain
475,Half Moon Bay,US,37.4636,-122.4286,286.48,82,90,7.01,haze
476,Havre-Saint-Pierre,CA,50.2334,-63.5986,268.15,50,1,3.6,clear sky
477,Mount Isa,AU,-20.7333,139.5,304.15,48,90,3.09,light rain
478,Eureka,US,40.8021,-124.1637,287.15,47,90,7.2,overcast clouds
479,Karratha,AU,-20.7377,116.8463,298.62,90,100,10.64,light rain
480,San Patricio,US,28.017,-97.5169,290.15,36,20,5.66,few clouds
481,Aklavik,CA,68.2191,-135.0107,246.15,76,100,3.09,overcast clouds
482,Boyolangu,ID,-8.1181,111.8935,297.28,89,65,2.08,light rain
483,Kysyl-Syr,RU,63.8986,122.7617,232.07,80,100,2.17,overcast clouds
484,Figeac,FR,44.75,1.9167,281.48,93,100,6.17,drizzle
485,Yamoussoukro,CI,6.8206,-5.2767,308.15,34,28,2.06,haze
486,Zhezkazgan,KZ,47.8043,67.7144,263.07,87,0,1.86,clear sky
487,College,US,64.8569,-147.8028,245.15,63,1,1.54,clear sky
488,Nalut,LY,30.3333,10.85,287.23,48,0,5.8,clear sky
489,Muroto,JP,33.2833,134.15,290.81,77,100,15.72,light rain
490,Kalabo,ZM,-14.97,22.6814,296.68,80,75,1.68,broken clouds
491,Chifeng,CN,42.2683,118.9636,250.42,80,0,2.64,clear sky
492,Broken Hill,AU,-31.95,141.4333,289.15,55,0,8.23,clear sky
493,Arecibo,PR,18.4724,-66.7157,303.15,58,10,0.89,clear sky
494,Ploemeur,FR,47.7333,-3.4333,283.15,93,90,5.66,overcast clouds
495,Andros Town,BS,24.7,-77.7667,299.15,65,40,7.2,scattered clouds
496,Znamenskoye,RU,57.1281,73.8282,256.31,92,0,3.15,clear sky
497,Banda Aceh,ID,5.5577,95.3222,298.88,83,84,4.0,broken clouds
498,Turan,VN,16.0678,108.2208,293.15,94,20,0.9,few clouds
499,Havoysund,NO,70.9963,24.6622,270.15,93,90,1.54,snow
500,Anau,PF,-16.5167,-151.7333,300.26,75,98,5.62,overcast clouds
501,Imeni Babushkina,RU,59.7573,43.1285,267.6,97,100,5.02,light snow
502,Ornskoldsvik,SE,63.2909,18.7153,258.15,100,0,2.06,clear sky
503,Iqaluit,CA,63.7506,-68.5145,248.15,64,75,3.6,snow
504,Port Hedland,AU,-20.3167,118.5667,300.15,94,75,6.17,light intensity drizzle
505,Berlevag,NO,70.8578,29.0864,270.15,80,75,5.66,light snow
506,Mazatlan,MX,23.2167,-106.4167,293.15,88,90,1.54,overcast clouds
507,Hovd,MN,48.0056,91.6419,258.36,84,100,0.88,overcast clouds
508,Shingu,JP,33.7333,135.9833,287.75,85,100,7.03,overcast clouds
509,Udachnyy,RU,66.4167,112.4,232.92,79,100,4.44,overcast clouds
510,Pozo Colorado,PY,-23.4923,-58.7972,306.54,56,39,4.34,scattered clouds
511,Allonnes,FR,47.9674,0.1581,285.15,87,90,1.54,overcast clouds
512,Whitianga,NZ,-36.8333,175.7,288.71,91,24,0.45,few clouds
513,Koumac,NC,-20.5667,164.2833,297.47,80,100,3.55,light rain
514,Port Hueneme,US,34.1478,-119.1951,288.15,82,90,2.06,overcast clouds
515,Palmer,US,42.1584,-72.3287,270.93,80,90,5.66,snow
516,Phalaborwa,ZA,-23.943,31.1411,297.15,94,78,2.57,moderate rain
517,Harper,LR,4.375,-7.7169,300.71,80,41,3.97,light rain
518,Latung,PH,5.5,120.8833,300.83,79,92,6.2,overcast clouds
519,Aswan,EG,24.0934,32.907,292.86,25,14,2.64,few clouds
520,Kaifeng,CN,34.7911,114.3483,277.15,33,0,4.0,clear sky
521,Barabai,ID,-2.5833,115.3833,297.25,86,100,0.36,light rain
522,Cacu,BR,-18.5567,-51.1308,305.98,46,84,0.65,broken clouds
523,Ucluelet,CA,48.9329,-125.5528,279.26,100,90,2.57,overcast clouds
524,Soyo,AO,-6.1349,12.3689,300.95,81,46,5.11,scattered clouds
525,Marau,BR,-28.4492,-52.2,301.69,69,66,0.42,broken clouds
526,Pilna,RU,55.5539,45.9219,263.47,96,96,3.68,overcast clouds
527,Saint-Pierre,RE,-21.3393,55.4781,301.15,69,0,4.12,clear sky
528,Novobirilyussy,RU,56.9514,90.6661,248.15,87,53,2.2,broken clouds
529,Devils Lake,US,48.1128,-98.8651,265.37,93,90,5.14,light snow
530,Tiarei,PF,-17.5333,-149.3333,300.15,65,20,1.54,few clouds
531,Tessalit,ML,20.1986,1.0114,294.59,20,0,2.83,clear sky
532,Nelson Bay,AU,-32.7167,152.15,293.15,100,75,4.63,light rain
533,Vuktyl,RU,63.8567,57.3094,267.58,96,100,7.28,light snow
534,Riyadh,SA,24.6877,46.7219,293.15,19,0,2.57,clear sky
535,Jinxiang,CN,27.4327,120.6062,286.52,90,33,5.33,scattered clouds
536,Udimskiy,RU,61.1417,45.9144,264.37,96,100,4.79,light snow
537,Montepuez,MZ,-13.1256,38.9997,295.29,95,20,1.81,few clouds
538,Uribia,CO,11.7139,-72.266,304.74,49,43,10.09,scattered clouds
539,Leshukonskoye,RU,64.8989,45.7622,263.44,96,100,4.45,overcast clouds
540,Torbay,CA,47.6666,-52.7314,272.04,80,75,8.75,broken clouds
541,Kargasok,RU,59.0556,80.8572,250.5,88,89,2.99,overcast clouds
542,Toamasina,MG,-18.1667,49.3833,301.15,83,40,2.06,scattered clouds
543,Valparaiso,CL,-33.0393,-71.6273,293.15,72,40,4.63,scattered clouds
544,Todos Santos,MX,23.45,-110.2167,294.82,74,84,0.89,broken clouds
545,Banjar,ID,-8.19,114.9675,300.15,89,40,0.43,heavy intensity rain
546,Kirovohrad,UA,48.5132,32.2597,276.58,98,100,4.28,overcast clouds
547,Nouakchott,MR,18.0858,-15.9785,307.15,7,0,6.17,clear sky
548,Casper,US,42.8666,-106.3131,276.15,38,1,9.26,clear sky
549,Hurghada,EG,27.2574,33.8129,296.15,33,0,1.1,clear sky
550,Zhumadian,CN,32.9794,114.0294,278.47,58,0,4.15,clear sky
551,Horadiz,AZ,39.4488,47.3353,277.15,93,0,3.09,clear sky
552,Komsomolskiy,UZ,40.4272,71.7189,278.15,60,52,3.09,broken clouds
553,Maldonado,UY,-34.6667,-54.9167,297.04,94,75,6.17,light intensity drizzle
554,Augustow,PL,53.8432,22.9798,265.1,95,92,1.97,overcast clouds
555,Pilar,BR,-9.5972,-35.9567,303.15,66,40,7.2,scattered clouds
556,Jeremie,HT,18.65,-74.1167,300.28,62,11,1.25,few clouds
557,Mapiri,BO,-15.25,-68.1667,306.02,44,95,0.66,overcast clouds
558,Luzhou,CN,28.8724,105.4405,284.19,69,11,0.96,few clouds
559,Talnakh,RU,69.4865,88.3972,249.8,89,100,3.25,overcast clouds
560,Vila Velha,BR,-20.3297,-40.2925,304.82,55,20,7.72,few clouds
561,Changji,CN,44.0167,87.3167,262.15,79,65,3.0,mist
562,Camacha,PT,33.0833,-16.3333,291.15,68,75,2.06,broken clouds
563,Ahuimanu,US,21.4447,-157.8378,296.15,68,20,4.63,light rain
564,Puerto Colombia,CO,10.9878,-74.9547,304.15,62,20,4.63,few clouds
565,Copiapo,CL,-27.3667,-70.3333,293.15,68,75,3.09,broken clouds
566,Bermeo,ES,43.4209,-2.7215,288.71,77,20,1.03,few clouds
567,Chardara,KZ,41.2547,67.9692,282.61,68,98,2.5,overcast clouds
568,Rzhev,RU,56.2624,34.3282,265.34,97,95,3.65,overcast clouds
569,Charlestown,AU,-32.95,151.6667,292.04,95,99,2.79,light rain
570,Krasnoarmeyskoye,RU,52.7182,50.0322,268.92,98,100,3.29,light snow
571,Gora Kalwaria,PL,51.9765,21.2154,269.82,75,92,4.04,overcast clouds
572,Nuristan,AF,35.3,70.8333,261.06,89,69,3.23,broken clouds
573,Abu Dhabi,AE,24.4667,54.3667,293.15,60,0,2.57,clear sky
574,Athabasca,CA,54.7169,-113.2854,254.15,77,89,1.03,overcast clouds
575,Virginia Beach,US,36.8529,-75.978,276.48,87,90,7.72,overcast clouds
576,Buin,CL,-33.7333,-70.75,295.37,60,75,1.54,broken clouds
577,Sao Benedito Do Rio Preto,BR,-3.3336,-43.5283,302.82,67,96,1.51,overcast clouds
578,Phuntsholing,BT,26.8516,89.3884,287.32,51,22,2.45,few clouds
579,Preobrazheniye,RU,42.9019,133.9064,258.02,84,58,4.63,broken clouds
580,Gornopravdinsk,RU,60.05,69.9,260.19,95,92,3.91,overcast clouds
581,Vryheid,ZA,-27.7695,30.7917,287.85,93,99,6.68,light rain
582,Acapulco,MX,16.8634,-99.8901,302.15,70,1,2.57,clear sky
583,Nizhniy Tsasuchey,RU,50.5167,115.1333,243.9,81,37,3.34,scattered clouds
584,Nabire,ID,-3.3667,135.4833,296.98,88,100,0.68,overcast clouds
585,Ribe,DK,55.3305,8.7697,271.48,74,0,2.06,clear sky
586,Alekseyevsk,RU,57.8406,108.3492,236.3,80,95,1.68,overcast clouds
587,Desaguadero,PE,-16.5656,-69.0417,288.31,46,94,4.82,overcast clouds
588,Aberdeen,GB,57.1437,-2.0981,273.15,86,97,2.06,overcast clouds
589,Navoi,UZ,40.0844,65.3792,282.15,76,75,3.09,broken clouds
590,Pamanukan,ID,-6.2842,107.8106,298.44,87,100,5.07,overcast clouds
591,Pesochenskiy,RU,54.1733,36.1094,264.15,100,0,1.0,clear sky
592,Bonwapitse,BW,-23.0766,26.7037,294.79,89,97,3.76,moderate rain
593,Sorland,NO,67.667,12.6934,274.15,69,40,5.66,light snow
594,Grand-Santi,GF,4.25,-54.3833,300.51,82,95,2.52,overcast clouds
595,Hermiston,US,45.8404,-119.2895,286.15,47,90,4.12,overcast clouds
596,Solhan,TR,38.9634,41.0293,268.39,91,25,1.66,scattered clouds
597,Itupiranga,BR,-5.1347,-49.3267,307.15,59,40,1.54,scattered clouds
598,Bilma,NE,18.6853,12.9164,291.67,20,0,2.34,clear sky
599,Poli,TZ,-3.3333,36.8,303.15,34,40,6.17,scattered clouds
600,Huaiyin,CN,33.5886,119.0192,275.33,81,0,5.4,clear sky
601,Conde,BR,-7.2597,-34.9075,303.15,58,75,6.17,broken clouds
602,Kondoa,TZ,-4.9,35.7833,292.13,61,96,1.91,overcast clouds
603,Alzamay,RU,55.5562,98.6644,248.07,87,100,1.72,overcast clouds
604,Chernukha,RU,55.5974,43.7556,264.12,97,91,3.36,overcast clouds
605,Zyryanskoye,RU,56.8306,86.6258,248.11,89,21,0.79,few clouds
606,Pacasmayo,PE,-7.4006,-79.5714,297.55,61,30,6.15,scattered clouds
607,Bella Union,UY,-30.2752,-57.6007,301.91,65,58,3.79,light rain
608,Yining,CN,29.0361,114.5636,280.17,88,24,1.02,few clouds
609,Kutum,SD,14.2,24.6667,293.46,24,22,2.57,few clouds
610,Ust-Tsilma,RU,65.441,52.1498,265.85,96,100,5.82,light snow
611,Belyy Yar,RU,53.6039,91.3903,246.15,76,47,0.55,mist
612,Flin Flon,CA,54.7682,-101.865,262.15,92,90,2.57,light snow
613,Plymouth,US,41.8334,-70.8328,274.82,86,90,6.69,snow
614,Kifri,IQ,34.6959,44.9661,286.13,56,0,3.41,clear sky
615,Rambha,IN,19.5167,85.1,291.97,67,0,1.33,clear sky
616,Lincoln,US,40.8,-96.667,272.04,84,0,0.89,clear sky
617,Ust-Kuyga,RU,70.0167,135.6,237.72,82,100,0.98,overcast clouds
618,Fuerte Olimpo,PY,-21.0415,-57.8738,307.64,49,52,2.98,broken clouds
619,Rio Hato,PA,8.3833,-80.1667,305.15,55,20,8.23,few clouds
620,Bairiki,KI,1.3292,172.9752,300.15,89,75,5.66,broken clouds
621,Andijon,UZ,40.7821,72.3442,276.15,81,63,4.0,mist
622,Port Moresby,PG,-9.4431,147.1797,297.15,94,90,4.12,overcast clouds
623,Terney,RU,45.0503,136.6092,255.47,83,67,6.23,broken clouds
624,Nova Varos,RS,43.4606,19.8114,273.15,100,92,0.51,light snow
625,Oksfjord,NO,70.2396,22.3479,269.15,74,20,2.06,few clouds
626,Bafra,TR,41.5678,35.9069,290.15,23,40,4.63,scattered clouds
627,Ramon,PH,16.7842,121.535,291.48,90,16,0.47,few clouds
628,Tocopilla,CL,-22.092,-70.1979,296.47,54,45,2.44,scattered clouds
629,Velky Osek,CZ,50.0987,15.1863,273.71,55,0,3.09,clear sky
630,Yumen,CN,40.2833,97.2,266.08,74,0,0.44,clear sky
631,Kalaleh,IR,37.3807,55.4916,281.15,81,0,2.06,clear sky
632,Verkhnevilyuysk,RU,63.4453,120.3167,233.59,80,99,2.61,overcast clouds
633,Ibb,YE,13.9667,44.1833,290.29,59,0,0.95,clear sky
634,Brae,GB,60.3964,-1.353,274.15,80,20,4.63,light snow
635,Northam,GB,51.0333,-4.2167,281.48,95,99,2.24,overcast clouds
636,Odweyne,SO,9.4092,45.064,293.14,37,39,5.5,scattered clouds
637,Upata,VE,8.0086,-62.3989,302.94,46,61,4.11,broken clouds
638,Pestovo,RU,58.5938,35.8024,266.52,97,94,3.49,overcast clouds
639,Vogar,IS,63.9832,-22.3874,271.15,69,0,5.66,clear sky
640,Coruripe,BR,-10.1256,-36.1756,301.99,65,29,7.32,scattered clouds
641,Chambas,CU,22.1928,-78.9136,302.15,48,40,6.17,scattered clouds
642,Inhambane,MZ,-23.865,35.3833,303.15,84,20,4.63,few clouds
643,Robertsport,LR,6.7533,-11.3686,300.58,79,19,5.63,few clouds
644,Simao,CN,22.7886,100.9748,283.5,73,2,0.84,clear sky
645,San Antonio,US,29.4241,-98.4936,289.26,27,1,5.14,clear sky
646,Barvinkove,UA,48.9097,37.0205,279.82,78,100,6.64,overcast clouds
647,Bentiu,SS,9.2333,29.8333,301.88,18,34,2.2,scattered clouds
648,Portland,US,45.5234,-122.6762,282.59,87,90,1.54,moderate rain
649,Dimbokro,CI,6.6451,-4.7048,306.95,33,11,2.1,few clouds
650,Sitrah,BH,26.1547,50.6206,291.15,63,0,7.72,clear sky
651,Trat,TH,12.5,102.5,295.87,78,100,0.6,overcast clouds
652,Camacupa,AO,-12.0167,17.4833,292.74,86,100,2.14,light rain
653,Zeya,RU,53.75,127.2667,236.6,75,52,1.87,broken clouds
654,Byron Bay,AU,-28.65,153.6167,294.15,94,90,2.57,overcast clouds
655,Southbridge,US,42.0751,-72.0334,270.93,79,90,6.69,light snow
656,Sao Filipe,CV,14.8961,-24.4956,297.9,61,0,3.98,clear sky
657,Barranca,PE,-10.75,-77.7667,296.95,66,43,5.37,scattered clouds
658,Katsuura,JP,35.1333,140.3,289.82,77,75,11.83,broken clouds
659,Eldorado,BR,-23.7869,-54.2836,300.95,79,99,3.22,light rain
660,Iquique,CL,-20.2208,-70.1431,297.15,53,0,7.2,clear sky
661,Blagoyevo,RU,63.3667,47.9167,265.51,95,100,5.15,overcast clouds
662,Pangoa,PE,-12.1167,-73.0,304.14,50,22,2.57,few clouds
663,Kihei,US,20.785,-156.4656,294.15,78,40,3.09,scattered clouds
664,Ewa Beach,US,21.3156,-158.0072,293.15,88,1,1.54,clear sky
665,Le Passage,FR,44.2014,0.6028,285.15,71,40,7.72,scattered clouds
666,Midland,US,31.9974,-102.0779,285.37,37,1,3.09,clear sky
667,Sisimiut,GL,66.9395,-53.6735,259.21,94,100,10.84,light snow
668,Kamaishi,JP,39.2667,141.8833,279.42,80,83,6.92,broken clouds
669,California City,US,35.1258,-117.9859,283.71,76,90,2.06,light rain
670,Killorglin,IE,52.1,-9.7833,281.61,89,93,3.56,heavy intensity rain
671,Daru,PG,-9.0763,143.2092,297.97,91,84,6.38,broken clouds
672,Staryy Krym,UA,45.0333,35.1,280.7,73,100,3.32,overcast clouds
673,Ghotki,PK,28.006,69.3161,290.15,72,0,4.74,haze
674,Maragogi,BR,-9.0122,-35.2225,301.41,67,38,6.48,scattered clouds
675,Juan Lacaze,UY,-34.4342,-57.4381,298.15,88,75,4.12,light intensity drizzle
676,Hambantota,LK,6.1241,81.1185,298.72,75,14,7.45,few clouds
677,Lucapa,AO,-8.4192,20.7447,293.9,89,42,0.38,light rain
678,Fredericton,CA,45.9454,-66.6656,269.82,73,90,1.65,overcast clouds
679,Tongren,CN,27.7172,109.1853,282.62,85,44,0.77,scattered clouds
680,Columbus,US,39.9612,-82.9988,272.59,93,90,4.63,light snow
681,Durazno,UY,-33.4131,-56.5006,300.15,65,75,4.22,broken clouds
682,Cam Ranh,VN,11.9214,109.1591,296.15,68,20,4.12,few clouds
683,Alice Springs,AU,-23.7,133.8833,301.15,39,90,3.6,overcast clouds
684,Ndola,ZM,-12.9587,28.6366,291.05,97,100,0.95,overcast clouds
685,Tarija,BO,-21.5355,-64.7296,297.15,64,75,3.6,broken clouds
686,Ylivieska,FI,64.0833,24.55,259.26,92,70,1.05,broken clouds
687,Saint-Augustin,CA,51.226,-58.6502,269.17,89,0,2.25,clear sky
688,Sokolo,ML,14.7328,-6.1219,302.23,12,97,4.51,overcast clouds
689,Morro Bay,US,35.3658,-120.8499,287.59,81,33,0.89,scattered clouds
690,Pareora,NZ,-44.4871,171.2132,285.29,87,69,2.65,broken clouds
691,Ko Samui,TH,9.5357,99.9357,300.29,71,41,3.14,scattered clouds
692,Hobyo,SO,5.3505,48.5268,298.06,70,66,9.24,broken clouds
693,Matara,LK,5.9485,80.5353,297.24,85,39,3.02,scattered clouds
694,Homer,US,59.6425,-151.5483,266.15,57,1,5.01,clear sky
695,Khorinsk,RU,52.1657,109.7726,240.33,81,8,1.09,clear sky
